NAME,1972.5,1973.5,1974.5,1975.5,1976.5,1977.5,1978.5,1979.5,1980.5,1981.5,1982.5,1983.5,1984.5,1985.5,1986.5,1987.5,1988.5,1989.5,1990.5,1991.5,1992.5,1993.5,1994.5,1995.5,1996.5,1997.5,1998.5,1999.5,2000.5,2001.5,2002.5,2003.5,2004.5,2005.5,2006.5,2007.5,2008.5,2009.5,2010.5,2011.5,2012.5,2013.5,2014.5,2015.5,2016.5,2017.5,2018.5
ILLULLIP_SERMIA,5.078,5.078,5.078,5.078,5.078,5.078,5.078,5.078,5.078,5.078,5.078,5.078,5.078,5.078,4.529576,4.981518,4.845067062,4.94650519,4.83588096,4.8261312,4.681194924,4.53665981,4.742252796,4.54348972,4.4650854,4.535456324,4.600378554,4.797531904,4.51314867,4.743369956,4.69450944,4.534049718,4.607035812,4.626352524,4.794688224,5.16821067,4.83131076,5.187847296,5.589537408,5.434226778,5.34119274,4.547054476,5.13225843,4.98009616,4.656526,5.327497374,4.94320449
ALISON_GLETSCHER,3.7288,3.7288,3.7288,3.7288,3.7288,3.7288,3.7288,3.7288,3.7288,3.7288,3.7288,3.7288,3.7288,3.7288,3.654224,3.7698168,3.765644273,3.54431762,3.610298736,3.588078817,3.594425234,3.47561448,3.266156598,2.985989481,3.608076371,3.411661831,3.217734401,2.995986394,3.25645426,3.144049584,3.474607704,3.730436943,4.2317219,4.615389318,4.607062908,4.605604947,4.577273525,4.517500861,4.620061505,5.287826195,4.977865966,5.244933809,5.622747011,6.525951862,6.97717395,7.636026809,8.032506384
HAYES_GLETSCHER_M_SS,5.2886735,5.2886735,5.2886735,5.2886735,5.2886735,5.2886735,5.2886735,5.2886735,5.2886735,5.2886735,5.2886735,5.2886735,5.2886735,5.2886735,5.2415,4.9846665,5.110703609,5.126485766,4.98581963,5.00182193,4.5865903,4.62866382,4.541633954,4.491095411,4.486540548,4.291944619,4.560875501,4.638811364,4.490539812,4.558092264,4.579383237,4.564885248,4.753589731,4.474610894,4.429895657,4.414579994,4.3588314,4.425739148,4.464961292,4.506379625,4.457403049,4.507102952,4.356042922,4.284769005,4.20976314,4.43084961,4.770624606
HAYES_GLETSCHER_N_NN,6.6239236,6.6239236,6.6239236,6.6239236,6.6239236,6.7954432,6.9669628,7.1384824,7.310002,7.4815216,7.6530412,7.8245608,7.9960804,8.1676,8.0369184,8.0614212,7.711513048,7.801969218,7.842986906,7.754646144,7.610324652,7.635342011,7.8041418,7.660555392,7.45375176,7.581656376,7.661143459,7.858341994,7.715956223,7.88010048,7.777613435,7.534856028,7.96994408,7.510769776,7.618377906,7.594218145,7.44721768,7.75190183,7.924303531,8.102520563,8.067595906,8.577548179,8.3799576,8.637743391,8.43342271,8.26234416,8.120995674
KJER_GLETSCHER,2.1482,2.1482,2.1482,2.1482,2.1482,2.1482,2.1482,2.1482,2.1482,2.1482,2.1482,2.1482,2.1482,2.1482,1.5015918,2.4854674,2.472335453,2.531159614,2.574703628,1.979418074,2.38643538,2.276436799,2.861075874,2.609341205,2.690891173,2.800969238,2.907105355,2.463087452,2.672292058,2.87729908,2.806816638,2.737086066,2.670006373,2.601764503,2.537187463,2.514940704,2.454062864,2.45775562,2.602310146,2.963175523,2.96870499,3.062121615,4.450692317,5.804565292,6.856893285,9.8017597,11.5995002
STEENSTRUP-DIETRICHSON,5.938963,5.938963,5.938963,5.938963,5.938963,5.938963,5.938963,5.938963,5.938963,5.938963,5.938963,5.938963,5.938963,5.938963,6.076333,6.328178,5.7915192,6.175587404,6.2324769,5.251481098,5.958941177,6.17272095,6.31915737,5.824982532,5.425771575,5.748352967,5.448465099,5.008574306,6.257404976,7.12419136,6.95943894,7.388156973,8.755661586,8.678015483,8.131287462,8.715691495,9.35727808,10.01527122,10.19043629,10.6272271,11.40180158,9.771586,9.528308309,9.819125178,8.385545595,7.410575757,7.960289286
SVERDRUP_GLETSCHER,3.3297576,3.3297576,3.3297576,3.3297576,3.311016,3.2891508,3.2672856,3.248544,3.2266788,3.2048136,3.186072,3.1642068,3.1454652,3.1236,2.6425656,3.1954428,3.129772234,3.247516336,3.16338217,2.95367616,2.745300804,2.926575806,3.069767878,2.981454335,2.914802958,3.053147202,2.776755456,2.311289078,2.961772531,2.875367508,2.960657406,3.183270131,3.931975186,4.3761636,4.316752728,4.307969165,4.344880746,4.536966528,4.620919525,4.867521498,5.034074974,4.987814458,4.777536829,4.55865993,4.661835562,5.161499112,5.619884288
SAVISSUAQ_UNNAMED1,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097
NANSEN_GLETSCHER,4.4641536,4.4641536,4.4641536,4.4641536,4.4151384,4.3698936,4.3246488,4.279404,4.2341592,4.1889144,4.1398992,4.0946544,4.0494096,4.0041648,3.7704,3.7176144,3.868219258,3.710254579,3.84147204,3.92724864,4.008915504,3.613400544,4.048482082,3.839926176,3.743260661,4.068186192,4.08569593,3.724069325,3.371235293,3.488917018,3.942556464,4.032450341,3.878572776,3.870534283,3.956703005,3.818299162,3.805973724,3.72675762,3.586004818,4.21945464,4.031854618,3.537509933,3.909584316,4.252279742,4.181999486,6.444292272,7.922326776
NW_NONAME2,0.034562836,0.034562836,0.034562836,0.043034946,0.051464906,0.050874809,0.050284711,0.049736764,0.049146667,0.04855657,0.047966472,0.047376375,0.046828428,0.046238331,0.045648233,0.045058136,0.043931783,0.042819661,0.041762397,0.040678232,0.0396083,0.0323357,0.034153655,0.03595073,0.039453855,0.042886288,0.046173386,0.043404441,0.040731017,0.038081523,0.03973862,0.041296638,0.042824119,0.044253536,0.045618908,0.044841288,0.041767989,0.037098706,0.037281694,0.037408299,0.034359164,0.03139339,0.028510977,0.024511477,0.023845917,0.024092599,0.025929009
NW_NONAME3,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144
SAVISSUAQ_WWWWW,0.059946869,0.059946869,0.059946869,0.062689536,0.065432203,0.068076918,0.070819585,0.073562252,0.07630492,0.078949634,0.081692302,0.084434969,0.087079684,0.089822351,0.092565018,0.095209733,0.0972762,0.1084818,0.119616979,0.130489212,0.123699391,0.116993419,0.11048567,0.104034046,0.097572955,0.091195713,0.08490232,0.078692775,0.072567079,0.066525232,0.090114662,0.113262341,0.136040814,0.158450082,0.180575443,0.121347374,0.159160478,0.166122054,0.173152022,0.179855386,0.186343525,0.19277979,0.199082167,0.18247315,0.194066985,0.182415093,0.231620718
SAVISSUAQ_UNNAMED4,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
SAVISSUAQ_UNNAMED2,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
NORDENSKIOLD_GLESCHER_NW,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439,0.8439
SAVISSUAQ_WWWW,0.194673217,0.194673217,0.135180553,0.37249018,0.609469291,0.586333255,0.563197219,0.539730668,0.516594632,0.493458596,0.469992046,0.44685601,0.423389459,0.400253423,0.377117387,0.353650836,0.3269574,0.3360126,0.344790323,0.353290568,0.391847933,0.428988483,0.35840999,0.28936118,0.291614954,0.29343893,0.2954259,0.297277688,0.29871035,0.299948972,0.316877022,0.332998512,0.348862899,0.363927841,0.378728566,0.3854928,0.436583209,0.450548267,0.473401328,0.495414843,0.516348202,0.536686181,0.643745164,0.551389885,0.53055484,0.502297765,0.486925916
HELLAND,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423,0.1423
MOHN_GLETSJER,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409,0.0409
NW_NONAME4,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021
SAVISSUAQ_WWW,0.07581839,0.07581839,0.041234563,0.046222615,0.051210667,0.056198719,0.061186771,0.066174823,0.07105203,0.076040082,0.081028134,0.086016186,0.091004238,0.09599229,0.100869496,0.105857548,0.1099728,0.1350658,0.15963512,0.183898087,0.161639069,0.139826051,0.156370848,0.172724502,0.160597709,0.148830402,0.137241145,0.12582994,0.114696175,0.1036402,0.133968254,0.163737716,0.192852688,0.221505839,0.249600398,0.162311125,0.177909806,0.200113511,0.221657052,0.24304447,0.16443192,0.088602292,0.240631396,0.211477694,0.210635006,0.197937293,0.237978084
SAVISSUAQ_WW,0.047382987,0.047382987,0.047382987,0.048068869,0.04875475,0.049440632,0.05018367,0.050869552,0.051555434,0.052241315,0.052984354,0.053670235,0.054356117,0.055041998,0.055785037,0.056470918,0.0563784,0.0662196,0.075818273,0.085063997,0.162031522,0.106179987,0.08135253,0.057284124,0.056006881,0.054742092,0.053489758,0.052297638,0.051069434,0.049853684,0.050149421,0.050298874,0.050516158,0.050651489,0.050791712,0.060889117,0.077084285,0.12726751,0.175397094,0.2215521,0.179922267,0.296303186,0.221480876,0.146791951,0.139123432,0.146486874,0.168381709
SAVISSUAQ_W,0.146257782,0.146257782,0.195750654,0.204792621,0.213993219,0.210503337,0.207013455,0.203523573,0.200192322,0.19670244,0.193212558,0.189722676,0.186232794,0.182901543,0.179411661,0.175921779,0.171111844,0.16651701,0.161965742,0.157466694,0.1528626,0.3852684,0.271628795,0.159391518,0.156180341,0.152841348,0.149691802,0.139315209,0.129371854,0.119290512,0.12505876,0.130445535,0.13586859,0.141038898,0.146259452,0.15216432,0.171733162,0.131980992,0.161808629,0.191051685,0.206567618,0.22141548,0.236355788,0.208227096,0.215869163,0.212692748,0.213709201
PITUGFIK,0.06138,0.06138,0.09994,0.10062,0.10131,0.10199,0.10268,0.10336,0.10405,0.10473,0.10542,0.1061,0.10678,0.10747,0.10815,0.10884,0.10952,0.11901,0.12849,0.13798,0.08526,0.03254,0.05287,0.07319,0.06266,0.05213,0.0416,0.03106,0.02053,0.01,0.00904,0.00809,0.00713,0.00617,0.00522,0.00737,0.00556,0.00986,0.01053,0.0112,0.01187,0.01253,0.0132,0.01504,0.01786,0.0201,0.02788
SAVISSUAQ-HELLAND-YNGVAR_NIELSEN-MOHN-CARLOS,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
KONG_OSCAR_GLETSCHER,8.5825784,8.5825784,8.5825784,8.5825784,8.6091773,8.6357762,8.6623751,8.688974,8.7155729,8.7421718,8.7687707,8.7865033,8.8131022,8.8397011,8.8663,8.8219685,8.671596052,8.397716045,8.504377634,8.601738474,8.707415904,8.803969911,8.908822775,8.899530892,8.715838889,8.523830296,8.323833167,8.089434794,8.905364918,8.843885994,8.342080013,8.6269099,8.635004832,8.539896032,8.831473174,9.044477165,9.042845766,8.999312233,9.159552873,9.387070997,9.096983393,8.806753929,9.381786682,8.820549892,8.62513664,8.618575578,8.431407985
SAVISSUAQ,0.73564854,0.73564854,0.56397132,0.59737458,0.63155466,0.6408765,0.64942152,0.65874336,0.6680652,0.67661022,0.68593206,0.6952539,0.70379892,0.71312076,0.7224426,0.73176444,0.732698802,0.73351773,0.73412757,0.733785624,0.734712,1.232748,0.985553712,0.665325276,0.62492628,0.586020666,0.550631796,0.57592854,0.599154732,0.622237176,0.66851532,0.714138612,0.758182854,0.800122422,0.840598374,0.869132352,0.818968656,0.8990058,1.0953888,1.287685872,1.093229676,1.586612016,1.2017115,1.125962838,1.197316296,1.094116848,1.076816268
SAVISSUAQ_UNNAMED3,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232
YNGVAR_NIELSEN_BRAE,0.3173487,0.3173487,0.3547231,0.4017748,0.4488265,0.4368133,0.4248001,0.4127869,0.4007737,0.3884268,0.3764136,0.3644004,0.3523872,0.340374,0.3283608,0.3163476,0.3153465,0.3140117,0.3206857,0.327026,0.3337,0.3797506,0.340374,0.330363,0.320352,0.3183498,0.3163476,0.323689,0.3313641,0.3390392,0.3490502,0.3590612,0.3690722,0.3790832,0.3890942,0.3323652,0.3587275,0.3857572,0.3951008,0.5566116,0.4835313,0.487202,0.4908727,0.5045544,0.5235753,0.5913164,0.6120058
YNGVAR_NIELSEN_BRAE_W,0.2544,0.2544,0.24168,0.258216,0.274752,0.269664,0.2648304,0.2597424,0.2549088,0.2498208,0.2449872,0.2398992,0.2350656,0.230232,0.225144,0.2203104,0.2304864,0.2409168,0.2304864,0.2203104,0.2101344,0.20988,0.2233632,0.2253984,0.2274336,0.2032656,0.1790976,0.1905456,0.2019936,0.2131872,0.2134416,0.213696,0.213696,0.2139504,0.2139504,0.2126784,0.2012304,0.1961424,0.1846944,0.2979024,0.2355744,0.2182752,0.200976,0.1956336,0.2002128,0.1938528,0.207336
ISSUUARSUIT_SERMIA,3.0471021,3.0471021,3.0471021,3.0471021,3.0300315,3.0101158,2.9930452,2.9731295,2.9560589,2.9361432,2.9190726,2.8991569,2.8820863,2.8621706,2.8451,2.8251843,3.341985335,2.941278606,2.955142778,2.901259429,2.844690306,2.791242257,2.774359434,2.866401264,2.570880727,2.621315814,2.676909068,2.524844164,3.079459422,2.679680196,2.534116345,2.843728662,2.665744896,3.11211548,2.676314443,2.659864074,2.76771328,2.716034884,2.731836569,2.935124654,2.880322338,2.623335835,2.835739621,2.826256903,2.742904008,3.033468381,3.367574164
CARLOS,0.534096539,0.534096539,0.70005502,0.736934683,0.77447291,0.763935864,0.753398818,0.742861771,0.732324725,0.721787678,0.711250632,0.700713586,0.690176539,0.679639493,0.669102446,0.6585654,0.6891812,0.718965814,0.71670285,0.714310909,0.711667528,0.648742288,0.708035973,0.674463468,0.642086283,0.62026308,0.599362911,0.698101472,0.662267958,0.627679269,0.643244472,0.658193451,0.673061656,0.693110445,0.60606256,0.599538138,0.597242604,0.58429668,0.552791068,0.606771283,0.542890439,0.480657638,0.58495264,0.566679567,0.564897337,0.621227152,0.625020906
DOCKER_SMITH_GLETSCHER,2.460876999,2.460876999,2.460876999,2.460876999,2.434296869,2.40771674,2.38113661,2.35455648,2.327976351,2.301396221,2.274816092,2.248235962,2.221655832,2.195075703,2.168495573,2.2150108,2.179782,2.144817416,2.166692299,2.147054445,2.129647014,2.170111694,2.137573494,2.09259072,1.968144984,1.970406233,1.97457424,1.939305808,2.015140203,2.092095315,2.135334263,2.177833407,2.22403818,2.099900696,1.979193616,2.01143017,2.04478744,2.116306308,2.090794051,2.331243822,2.32658041,2.137221206,2.150465033,2.182670762,2.248799623,2.269351224,2.351700746
GADE-MORELL,3.3638,3.3638,3.3638,3.3638,3.3638,3.3638,3.3638,3.3638,3.3638,3.3638,3.3638,3.3638,3.3638,3.3638,3.3638,3.3638,3.2998878,3.2326118,3.1686996,3.1047874,3.0408752,3.061058,3.007590399,2.92693993,2.849649898,2.913498185,2.977346473,2.779080737,2.920219058,3.057996942,2.950462984,2.842929025,2.964294929,2.987794436,2.85723863,2.637064465,2.633640117,2.554402444,2.260339048,2.425932194,2.325270479,2.126002331,2.17332427,2.138246563,2.074886026,2.097766594,2.128242622
DOCKER_SMITH_GLETSCHER_W,1.19220481,1.19220481,1.19220481,1.19220481,1.186467539,1.179582815,1.173845544,1.168108274,1.162371003,1.156633733,1.149749008,1.144011738,1.138274467,1.132537197,1.125652472,1.119915202,1.135371506,1.15039629,1.403130411,1.250197554,1.0995073,1.3359722,0.958944718,0.991969166,1.024219927,1.033683972,1.0417532,0.940102715,1.142946011,1.340755983,1.58671326,1.82760997,2.066716302,1.972994475,1.897725626,1.738125985,1.644439028,1.717890256,1.602022455,1.765844684,1.81972817,1.902116028,1.78972328,1.725260987,1.79426515,1.767225334,1.728792705
HARALD_MOLTKE_BRAE,0.3121272,0.3121272,0.1689,0.3916791,0.6144582,0.5867586,0.559059,0.5311905,0.5034909,0.4757913,0.4479228,0.4202232,0.3925236,0.3646551,0.3369555,0.3092559,0.2813874,0.2476074,0.2139963,0.1802163,0.1352889,0.0901926,0.9164514,1.7425413,1.2348279,0.7272834,0.21957,0.1969374,0.1743048,0.1518411,0.4050222,0.6580344,0.9112155,1.1643966,1.4175777,0.1884924,0.1053936,0.0179034,0.0415494,0.0651954,0.1069137,0.1923771,0.3948882,0.7946745,0.3195588,0.3727623,1.3633608
NONAME_NORTH_OSCAR,0.7470555,0.7470555,0.7470555,0.7470555,0.7771527,0.806175,0.8362722,0.8663694,0.8964666,0.9254889,0.9555861,0.9856833,1.0157805,1.0448028,1.0749,1.0276044,1.069486804,0.974274311,0.99987628,0.992688423,0.985461871,0.978196622,0.974917102,0.867951653,0.926542302,0.883288326,0.841677872,0.80359524,0.975396507,0.91376819,0.893207503,1.00766178,0.902516137,0.945772263,0.861075518,0.851681966,0.907088762,0.959498736,1.054541394,1.236010312,1.382072023,0.798366926,1.100783592,1.074513036,1.089961499,1.12358867,1.044028872
RINK_GLETSCHER,0.78984828,0.78984828,0.78984828,0.78984828,0.808075548,0.827315442,0.84554271,0.864782604,0.883009872,0.902249766,0.920477034,0.938704302,0.957944196,0.976171464,0.995411358,1.012626,0.8211294,0.94790817,0.936368244,0.970576956,1.004845824,0.91627614,0.960350436,1.028457054,0.86704848,0.868572432,0.8707581,0.85133072,0.873574403,0.895096215,0.87532394,0.855772238,0.919073394,1.067278729,0.981999578,0.9643468,0.990200846,0.966735995,0.953731271,1.022685086,0.961037217,0.894143745,0.857632061,0.80619066,0.799311821,0.788753441,0.80538858
LEIDY-MARIE-SERMIARSUPALUK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEILPRIN_GLETSCHER,1.328059261,1.328059261,1.328059261,1.328059261,1.328059261,1.328059261,1.328059261,1.328059261,1.328059261,1.328059261,1.328059261,1.328059261,1.328059261,1.328059261,1.100858197,1.19374703,1.254003,1.2602605,1.265233961,1.27270041,1.099549128,1.143227729,1.203001872,1.137296871,1.16346949,1.191968648,1.217937273,1.150134758,1.081367336,1.013902725,1.34666406,1.378370813,1.408568256,1.438630538,1.136122964,1.233434598,1.206606192,0.970786047,1.263148962,1.191867277,1.078473868,1.17025262,1.408351747,1.321681617,1.306057891,1.328123088,1.275936789
GABLE_MIRROR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUBBARD,0.0135,0.0135,0.0135,0.013122,0.012744,0.012474,0.0121905,0.0119205,0.0116505,0.011367,0.011097,0.010827,0.0105435,0.0102735,0.0100035,0.00972,0.00945,0.010071,0.0107055,0.0113265,0.024354,0.004482,0.0046305,0.0047655,0.004914,0.0059265,0.006939,0.006129,0.0053055,0.0044955,0.004536,0.0045765,0.004617,0.0046575,0.0047115,0.0053055,0.004644,0.004158,0.0041715,0.0041985,0.0042255,0.004239,0.004266,0.004158,0.0041985,0.00378,0.004293
HART_W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHARP_W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HART,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202
TRACY_GLETSCHER,1.5199758,1.5199758,1.5199758,1.5199758,1.5199758,1.5199758,1.5199758,1.5199758,1.5199758,1.5199758,1.5199758,1.5199758,1.5199758,1.5199758,1.5199758,1.5199758,1.5065379,1.4886207,1.469304465,1.345993816,1.383019709,1.335660071,1.308929101,1.286708787,1.270230935,1.256667615,1.24313117,1.25004721,1.259328319,1.265499302,1.434009074,1.512413249,1.58761323,1.66286547,1.637839621,1.69846396,1.641753036,1.63584036,1.697188853,1.914636471,2.039837386,2.258836335,2.118816403,2.249491022,2.165490709,2.165651964,2.21055844
SHARP,0.0997,0.0997,0.0997,0.0997,0.0997,0.0997,0.0997,0.0997,0.0997,0.0997,0.0997,0.0997,0.0997,0.0997,0.0997,0.0997,0.0997,0.1151535,0.130607,0.1460605,0.0439677,0.050847,0.0405779,0.0303088,0.01994,0.0363905,0.0529407,0.0693912,0.0858417,0.1022922,0.1618131,0.1537374,0.1456617,0.137586,0.121634,0.1207367,0.1145553,0.1187427,0.1523416,0.144565,0.1332989,0.1219331,0.1412749,0.1457614,0.1490515,0.1367884,0.14955
TUGTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FARQUHAR_GLETSCHER,0.3157056,0.3157056,0.3157056,0.3157056,0.3157056,0.3157056,0.3157056,0.3157056,0.3157056,0.3157056,0.3157056,0.3157056,0.3157056,0.3157056,0.3157056,0.3157056,0.3144528,0.3310524,0.347509181,0.363512448,0.379684843,0.361813651,0.374154984,0.33625152,0.340962048,0.395646768,0.449867952,0.423346176,0.397029859,0.370919002,0.461106821,0.482222765,0.50343768,0.524161498,0.481055155,0.496429517,0.529596144,0.531049392,0.38730312,0.621549158,0.621951307,0.594295747,0.5369814,0.594721699,0.67464752,0.669493188,0.736524252
BOWDOIN,0.016798271,0.016798271,0.016798271,0.016798271,0.017720303,0.018642335,0.019564367,0.020486399,0.021408431,0.022359276,0.023281308,0.02420334,0.025125372,0.026047404,0.026969436,0.027891468,0.028671,0.0434055,0.057989463,0.072439305,0.112762388,0.095033279,0.076954674,0.059142402,0.04184333,0.040506195,0.039259662,0.037989161,0.036714384,0.03552696,0.043861842,0.051890235,0.059570244,0.066838713,0.076315932,0.070174809,0.05876244,0.05373846,0.04810629,0.042286961,0.0361665,0.03073896,0.056714544,0.049072811,0.039179292,0.029406699,0.03494462
MELVILLE_GLETSCHER,0.3843,0.3843,0.3843,0.3843,0.3843,0.3843,0.3843,0.3843,0.3843,0.3843,0.3843,0.3843,0.3843,0.3843,0.3843,0.3843,0.3843,0.4131225,0.4423293,0.4711518,0.3981348,0.4619286,0.4546269,0.4477095,0.4407921,0.4396392,0.4388706,0.438102,0.4373334,0.4365648,0.4404078,0.4519368,0.4634658,0.4753791,0.4369491,0.4438665,0.4357962,0.4653873,0.4331061,0.4769163,0.4546269,0.4327218,0.4515525,0.434259,0.4331061,0.4315689,0.449631
SUN,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218
SUN_W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIORARSUAQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VERHOEFF_W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEEHAN,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165
